image_id,image_path,true_label,teacher_prob,teacher_pred,student_prob,student_pred,prob_diff,abs_prob_diff,models_agree,teacher_correct,student_correct
ISIC_0033063,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033063.jpg,1,0.8489494,1,0.9738365,1,-0.12488711,0.12488711,True,True,True
ISIC_0033174,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033174.jpg,1,0.6508843,1,0.9362989,1,-0.28541464,0.28541464,True,True,True
ISIC_0033239,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033239.jpg,1,0.5173459,1,0.3496194,0,0.16772652,0.16772652,False,True,False
ISIC_0033985,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033985.jpg,1,0.5710514,1,0.6528553,1,-0.08180386,0.08180386,True,True,True
ISIC_0033980,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033980.jpg,1,0.19973312,0,0.06553831,0,0.13419482,0.13419482,True,False,False
ISIC_0032533,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032533.jpg,1,0.26379746,0,0.3074396,0,-0.043642133,0.043642133,True,False,False
ISIC_0033986,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033986.jpg,1,0.40971538,0,0.07141506,0,0.33830032,0.33830032,True,False,False
ISIC_0033004,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033004.jpg,1,0.44066218,0,0.015207262,0,0.4254549,0.4254549,True,False,False
ISIC_0032511,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032511.jpg,1,0.8497211,1,0.87582135,1,-0.026100278,0.026100278,True,True,True
ISIC_0028460,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028460.jpg,1,0.6331488,1,0.82886034,1,-0.19571155,0.19571155,True,True,True
ISIC_0033470,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033470.jpg,1,0.7955719,1,0.80444425,1,-0.00887233,0.00887233,True,True,True
ISIC_0034094,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0034094.jpg,1,0.81092024,1,0.98867995,1,-0.1777597,0.1777597,True,True,True
ISIC_0033560,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033560.jpg,1,0.78012633,1,0.8904497,1,-0.11032337,0.11032337,True,True,True
ISIC_0033651,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033651.jpg,1,0.867443,1,0.90222603,1,-0.034783006,0.034783006,True,True,True
ISIC_0033304,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033304.jpg,1,0.81099707,1,0.9877984,1,-0.17680132,0.17680132,True,True,True
ISIC_0032081,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032081.jpg,1,0.70993626,1,0.9459129,1,-0.23597664,0.23597664,True,True,True
ISIC_0033120,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033120.jpg,1,0.63229084,1,0.39513677,0,0.23715407,0.23715407,False,True,False
ISIC_0034211,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0034211.jpg,1,0.6338743,1,0.88678217,1,-0.25290787,0.25290787,True,True,True
ISIC_0028410,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028410.jpg,1,0.74847376,1,0.84695506,1,-0.0984813,0.0984813,True,True,True
ISIC_0033545,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033545.jpg,1,0.6924973,1,0.78454226,1,-0.09204495,0.09204495,True,True,True
ISIC_0034036,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0034036.jpg,1,0.810555,1,0.81307715,1,-0.0025221705,0.0025221705,True,True,True
ISIC_0033518,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033518.jpg,1,0.89044696,1,0.92612755,1,-0.035680592,0.035680592,True,True,True
ISIC_0033843,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033843.jpg,1,0.80240583,1,0.82104623,1,-0.018640399,0.018640399,True,True,True
ISIC_0032698,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032698.jpg,1,0.8615874,1,0.8053797,1,0.056207716,0.056207716,True,True,True
ISIC_0033670,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033670.jpg,1,0.63508135,1,0.56674707,1,0.06833428,0.06833428,True,True,True
ISIC_0029740,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029740.jpg,1,0.5958945,1,0.87487674,1,-0.27898222,0.27898222,True,True,True
ISIC_0033593,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033593.jpg,1,0.592462,1,0.5546683,1,0.037793696,0.037793696,True,True,True
ISIC_0033392,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033392.jpg,1,0.83453226,1,0.9750176,1,-0.14048535,0.14048535,True,True,True
ISIC_0032873,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032873.jpg,1,0.79870874,1,0.8171347,1,-0.018425941,0.018425941,True,True,True
ISIC_0033061,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033061.jpg,1,0.29453716,0,0.2476892,0,0.046847954,0.046847954,True,False,False
ISIC_0033967,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033967.jpg,1,0.2849319,0,0.07559982,0,0.20933208,0.20933208,True,False,False
ISIC_0033051,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033051.jpg,1,0.054518674,0,0.07233346,0,-0.017814789,0.017814789,True,False,False
ISIC_0028520,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028520.jpg,1,0.842093,1,0.982778,1,-0.14068502,0.14068502,True,True,True
ISIC_0034000,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0034000.jpg,1,0.81983995,1,0.94517034,1,-0.12533039,0.12533039,True,True,True
ISIC_0034173,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0034173.jpg,1,0.32083863,0,0.68356544,1,-0.3627268,0.3627268,False,False,True
ISIC_0033454,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033454.jpg,1,0.5997553,1,0.78075224,1,-0.18099695,0.18099695,True,True,True
ISIC_0028225,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028225.jpg,1,0.41901842,0,0.36660427,0,0.05241415,0.05241415,True,False,False
ISIC_0034216,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0034216.jpg,1,0.7747495,1,0.84764004,1,-0.07289052,0.07289052,True,True,True
ISIC_0032152,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032152.jpg,1,0.70508105,1,0.8331595,1,-0.12807846,0.12807846,True,True,True
ISIC_0027069,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027069.jpg,1,0.6976173,1,0.61519986,1,0.08241743,0.08241743,True,True,True
ISIC_0029502,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029502.jpg,1,0.33277276,0,0.42944854,0,-0.09667578,0.09667578,True,False,False
ISIC_0024459,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024459.jpg,1,0.7360795,1,0.8662871,1,-0.1302076,0.1302076,True,True,True
ISIC_0025085,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025085.jpg,1,0.3703867,0,0.6020803,1,-0.2316936,0.2316936,False,False,True
ISIC_0031034,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031034.jpg,1,0.53215384,1,0.4253138,0,0.106840044,0.106840044,False,True,False
ISIC_0032134,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032134.jpg,1,0.790935,1,0.92204535,1,-0.13111037,0.13111037,True,True,True
ISIC_0028114,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028114.jpg,1,0.82458615,1,0.8901004,1,-0.06551427,0.06551427,True,True,True
ISIC_0027673,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027673.jpg,1,0.8375272,1,0.9034171,1,-0.065889895,0.065889895,True,True,True
ISIC_0024701,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024701.jpg,1,0.41171435,0,0.8113908,1,-0.39967647,0.39967647,False,False,True
ISIC_0030390,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030390.jpg,1,0.58452666,1,0.6636735,1,-0.07914686,0.07914686,True,True,True
ISIC_0030970,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030970.jpg,1,0.7601124,1,0.924304,1,-0.1641916,0.1641916,True,True,True
ISIC_0026989,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026989.jpg,1,0.28741318,0,0.11666285,0,0.17075032,0.17075032,True,False,False
ISIC_0029013,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029013.jpg,1,0.29457083,0,0.035151653,0,0.25941917,0.25941917,True,False,False
ISIC_0028548,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028548.jpg,1,0.56014484,1,0.82040876,1,-0.26026392,0.26026392,True,True,True
ISIC_0031718,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031718.jpg,1,0.7944643,1,0.9292576,1,-0.13479328,0.13479328,True,True,True
ISIC_0028899,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028899.jpg,1,0.64731807,1,0.82562536,1,-0.1783073,0.1783073,True,True,True
ISIC_0030107,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030107.jpg,1,0.56138134,1,0.1954106,0,0.36597073,0.36597073,False,True,False
ISIC_0025238,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025238.jpg,1,0.6514607,1,0.115976244,0,0.53548443,0.53548443,False,True,False
ISIC_0025651,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025651.jpg,1,0.59096634,1,0.65494204,1,-0.06397569,0.06397569,True,True,True
ISIC_0029146,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029146.jpg,1,0.86820614,1,0.7222962,1,0.14590997,0.14590997,True,True,True
ISIC_0024516,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024516.jpg,1,0.6491168,1,0.80947536,1,-0.16035855,0.16035855,True,True,True
ISIC_0025800,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025800.jpg,1,0.6786238,1,0.8072755,1,-0.12865168,0.12865168,True,True,True
ISIC_0032425,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032425.jpg,1,0.34553236,0,0.36434963,0,-0.018817276,0.018817276,True,False,False
ISIC_0024351,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024351.jpg,1,0.282411,0,0.265688,0,0.016723007,0.016723007,True,False,False
ISIC_0030110,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030110.jpg,1,0.76830125,1,0.8819818,1,-0.11368054,0.11368054,True,True,True
ISIC_0031494,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031494.jpg,1,0.56696624,1,0.64064825,1,-0.07368201,0.07368201,True,True,True
ISIC_0028306,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028306.jpg,1,0.4264096,0,0.50960267,1,-0.083193064,0.083193064,False,False,True
ISIC_0030784,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030784.jpg,1,0.6529951,1,0.6876025,1,-0.03460741,0.03460741,True,True,True
ISIC_0025755,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025755.jpg,1,0.6083396,1,0.8248679,1,-0.2165283,0.2165283,True,True,True
ISIC_0027742,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027742.jpg,1,0.51597613,1,0.776443,1,-0.26046687,0.26046687,True,True,True
ISIC_0030616,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030616.jpg,1,0.5264749,1,0.3899328,0,0.13654208,0.13654208,False,True,False
ISIC_0032430,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032430.jpg,1,0.664594,1,0.72031796,1,-0.055723965,0.055723965,True,True,True
ISIC_0027573,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027573.jpg,1,0.45434567,0,0.45336926,0,0.0009764135,0.0009764135,True,False,False
ISIC_0026847,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026847.jpg,1,0.67963254,1,0.44217825,0,0.2374543,0.2374543,False,True,False
ISIC_0031908,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031908.jpg,1,0.69518095,1,0.20812711,0,0.48705384,0.48705384,False,True,False
ISIC_0026897,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026897.jpg,1,0.7014713,1,0.6515429,1,0.049928427,0.049928427,True,True,True
ISIC_0025195,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025195.jpg,1,0.62586117,1,0.7686445,1,-0.14278334,0.14278334,True,True,True
ISIC_0025814,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025814.jpg,1,0.67013896,1,0.67637706,1,-0.006238103,0.006238103,True,True,True
ISIC_0026853,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026853.jpg,1,0.6622267,1,0.8156052,1,-0.15337855,0.15337855,True,True,True
ISIC_0031350,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031350.jpg,1,0.6727972,1,0.56480795,1,0.10798925,0.10798925,True,True,True
ISIC_0029574,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029574.jpg,1,0.6867398,1,0.93181896,1,-0.24507916,0.24507916,True,True,True
ISIC_0026870,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026870.jpg,1,0.6606217,1,0.74105775,1,-0.08043605,0.08043605,True,True,True
ISIC_0025766,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025766.jpg,1,0.66215575,1,0.93628216,1,-0.2741264,0.2741264,True,True,True
ISIC_0031931,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031931.jpg,1,0.6828285,1,0.6114879,1,0.07134056,0.07134056,True,True,True
ISIC_0032287,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032287.jpg,1,0.46015888,0,0.075217426,0,0.38494146,0.38494146,True,False,False
ISIC_0025791,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025791.jpg,1,0.29249755,0,0.24270234,0,0.04979521,0.04979521,True,False,False
ISIC_0030901,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030901.jpg,1,0.74614275,1,0.7700206,1,-0.02387786,0.02387786,True,True,True
ISIC_0030995,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030995.jpg,1,0.6794238,1,0.5412417,1,0.1381821,0.1381821,True,True,True
ISIC_0030925,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030925.jpg,1,0.7172959,1,0.8026752,1,-0.0853793,0.0853793,True,True,True
ISIC_0030122,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030122.jpg,1,0.5583814,1,0.55010915,1,0.008272231,0.008272231,True,True,True
ISIC_0030604,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030604.jpg,1,0.52620214,1,0.88760644,1,-0.3614043,0.3614043,True,True,True
ISIC_0024958,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024958.jpg,1,0.63287103,1,0.79855055,1,-0.16567951,0.16567951,True,True,True
ISIC_0028968,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028968.jpg,1,0.67677087,1,0.6495378,1,0.027233064,0.027233064,True,True,True
ISIC_0024739,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024739.jpg,1,0.46305963,0,0.19996122,0,0.26309842,0.26309842,True,False,False
ISIC_0025941,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025941.jpg,1,0.34708065,0,0.6709094,1,-0.32382876,0.32382876,False,False,True
ISIC_0032076,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032076.jpg,0,0.3460503,0,0.051858082,0,0.2941922,0.2941922,True,True,True
ISIC_0025321,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025321.jpg,0,0.24974322,0,0.05141029,0,0.19833294,0.19833294,True,True,True
ISIC_0026092,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026092.jpg,0,0.049113795,0,0.0027692253,0,0.04634457,0.04634457,True,True,True
ISIC_0024904,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024904.jpg,0,0.027581777,0,0.0013196059,0,0.026262172,0.026262172,True,True,True
ISIC_0031759,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031759.jpg,0,0.12780508,0,0.08581629,0,0.041988797,0.041988797,True,True,True
ISIC_0026163,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026163.jpg,0,0.03762519,0,0.0045618783,0,0.03306331,0.03306331,True,True,True
ISIC_0025807,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025807.jpg,0,0.06105391,0,0.022932326,0,0.03812158,0.03812158,True,True,True
ISIC_0032692,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032692.jpg,0,0.22578979,0,0.37584892,0,-0.15005913,0.15005913,True,True,True
ISIC_0033608,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033608.jpg,0,0.2314316,0,0.4277292,0,-0.19629759,0.19629759,True,True,True
ISIC_0033969,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033969.jpg,0,0.3664163,0,0.57383955,1,-0.20742324,0.20742324,False,True,False
ISIC_0032614,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032614.jpg,0,0.06347491,0,0.028229108,0,0.0352458,0.0352458,True,True,True
ISIC_0033349,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0033349.jpg,0,0.2039933,0,0.048017476,0,0.15597583,0.15597583,True,True,True
ISIC_0032919,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032919.jpg,0,0.05467143,0,0.06818506,0,-0.013513632,0.013513632,True,True,True
ISIC_0032866,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032866.jpg,0,0.27120602,0,0.27448624,0,-0.0032802224,0.0032802224,True,True,True
ISIC_0031719,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031719.jpg,0,0.06275434,0,0.0060807434,0,0.056673598,0.056673598,True,True,True
ISIC_0030070,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030070.jpg,0,0.1655583,0,0.042357974,0,0.12320032,0.12320032,True,True,True
ISIC_0025677,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025677.jpg,0,0.06937362,0,0.015234323,0,0.0541393,0.0541393,True,True,True
ISIC_0025873,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025873.jpg,0,0.109446205,0,0.008891641,0,0.10055456,0.10055456,True,True,True
ISIC_0029742,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029742.jpg,0,0.013123643,0,0.002109182,0,0.011014461,0.011014461,True,True,True
ISIC_0032057,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032057.jpg,0,0.047406875,0,0.0031386171,0,0.044268258,0.044268258,True,True,True
ISIC_0026574,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026574.jpg,0,0.36609963,0,0.15145382,0,0.2146458,0.2146458,True,True,True
ISIC_0030261,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030261.jpg,0,0.06487589,0,0.026612604,0,0.03826329,0.03826329,True,True,True
ISIC_0025824,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025824.jpg,0,0.26265684,0,0.1303709,0,0.13228594,0.13228594,True,True,True
ISIC_0031400,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031400.jpg,0,0.44621062,0,0.091435425,0,0.3547752,0.3547752,True,True,True
ISIC_0031140,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031140.jpg,0,0.08864891,0,0.0047634575,0,0.08388545,0.08388545,True,True,True
ISIC_0026282,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026282.jpg,0,0.44058043,0,0.057554778,0,0.38302565,0.38302565,True,True,True
ISIC_0027744,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027744.jpg,0,0.15317541,0,0.1391788,0,0.013996616,0.013996616,True,True,True
ISIC_0030687,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030687.jpg,0,0.43999794,0,0.08935528,0,0.35064265,0.35064265,True,True,True
ISIC_0025584,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025584.jpg,0,0.41962838,0,0.43368322,0,-0.014054835,0.014054835,True,True,True
ISIC_0030766,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030766.jpg,0,0.23427366,0,0.08329054,0,0.15098312,0.15098312,True,True,True
ISIC_0027117,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027117.jpg,0,0.14113565,0,0.040577218,0,0.10055843,0.10055843,True,True,True
ISIC_0031284,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031284.jpg,0,0.15035997,0,0.034726154,0,0.115633816,0.115633816,True,True,True
ISIC_0031789,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031789.jpg,0,0.3518905,0,0.2736233,0,0.07826722,0.07826722,True,True,True
ISIC_0031824,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031824.jpg,0,0.33289117,0,0.22983319,0,0.10305798,0.10305798,True,True,True
ISIC_0030145,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030145.jpg,0,0.35358453,0,0.03050905,0,0.32307547,0.32307547,True,True,True
